Individual Race Samples,Date,Race Event Name,Race Number,Horse Name,Jockey,Last Raced,Weight,Start Position,Finish Position,Odds,LIFE%WIN,AVESPRAT,W/RACE,LSPEDRAT,JOCK%WIN0,JOCK#WIN0,JIMISTDATA,NEWDIST,timeSinceLastRace,Age Of Horse,finishingPostioninLastRace,Finish position 2,numerical finishing position,weightCarriedInPastRace,Binary Odds,Weight2,odds2,AVESPRAT2,W/Race2,LSPEDRAT 2,Timesince,JOCK#RACE,JOCK#WIN,JOCK%WIN,JOCK#TOP3TOTAL,JOCK#TOP3%,JOCK#RACEL2,JOCK#WINL2,JOCK%WINL2,JOCK#TOP3TL2,JOCK%TOP3L2
,4/3/2023,Mahonning Valley Race Course,124,Penniesanddimes,Mauro Cedillo,3/21/2023,119,3,0,3.7,0.0833,29.5,"$15,118.00 ",32,,,,,13,4,8-Aug,8,1,119,0,0.119,0.32,0.295,$0.02 ,0.32,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Unidentified Man,Angel Diaz,3/17/2023,126,6,0,3.6,0.0833,56.25,"$19,436.00 ",73,,,,,17,5, 1/7,1,0.14,124,1,0.126,0.73,0.5625,$0.02 ,0.73,0.17,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Holy Saint,Guillermo Rodriguez,3/14/2023,126,1,0,0.9,0.1111,68.25,"$68,653.00 ",81,,,,,20,6, 1/4,1,0.25,126,0,0.126,0.81,0.6825,$0.07 ,0.81,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Valeroso,Yuin Yaranga,3/7/2023,124,2,0,7.5,0.0625,52.25,"$21,704.00 ",57,,,,,27,5,10-Sep,9,0.9,126,0,0.124,0.57,0.5225,$0.02 ,0.57,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Savage Nation,Luciano Hernandez,3/13/2023,124,3,0,9.9,0.1429,54,"$2,582.00 ",37,,,,,21,8,11-Nov,11,1,124,0,0.124,0.37,0.54,$0.00 ,0.37,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Yo Berbs,Luis Rivera,3/15/2023,124,5,0,5.3,0.0556,61.25,"$3,596.00 ",79,,,,,19,12, 2/7,2,0.29,124,0,0.124,0.79,0.6125,$0.00 ,0.79,0.19,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,125,Qian B C,Luis Batisa,3/15/2023,124,4,0,6.3,0.0833,59,"$2,234.00 ",74,,,,,19,7, 4/7,4,0.57,124,0,0.124,0.74,0.59,$0.00 ,0.74,0.19,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,126,Cowtown Boss,Erik Barbaran,3/6/2023,124,1,0,1.4,0.1333,60.5,"$33,895.00 ",70,,,,,28,5, 2/7,2,0.29,124,1,0.124,0.7,0.605,$0.03 ,0.7,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,126,Jebip,Chelsey Keiser,2/28/2023,124,5,0,2.5,0.2,69,"$23,662.00 ",57,,,,,34,5,5-May,5,1,124,0,0.124,0.57,0.69,$0.02 ,0.57,0.34,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,126,Giv'em The Biz,Mauro Cedillo,1/5/2023,119,3,0,1.3,0.0769,67,"$34,687.00 ",57,,,,,88,4,8-Jun,6,0.75,124,0,0.119,0.57,0.67,$0.03 ,0.57,0.88,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,126,Twinspiredjoey,Luis Rivera,3/21/2023,124,4,0,10.4,0.1333,49.75,"$45,622.00 ",48,,,,,13,4,8-Jun,6,0.75,124,0,0.124,0.48,0.4975,$0.05 ,0.48,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,126,Catman Jack,Fernando Salazar Becerra,12/14/2022,124,2,0,27.4,0.1538,45.25,"$2,418.00 ",25,,,,,110,4,11-Oct,10,0.91,118,0,0.124,0.25,0.4525,$0.00 ,0.25,1.1,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Raison Karter,Jose Bracho,3/14/2023,126,2,0,0.5,0.2727,85.75,"$71,432.00 ",102,,,,,20,6, 1/7,1,0.14,124,1,0.126,1.02,0.8575,$0.07 ,1.02,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,King of the Ring,Eddie Dominguez,2/21/2023,124,5,0,12.8,0.2143,80.25,"$17,105.00 ",95,,,,,41,6, 1/8,1,0.13,126,0,0.124,0.95,0.8025,$0.02 ,0.95,0.41,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Blood Moon,Alex Gonzalez,3/21/2023,124,4,0,2.5,0.0952,93.5,"$44,377.00 ",91,,,,,13,6, 2/5,2,0.4,124,0,0.124,0.91,0.935,$0.04 ,0.91,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Royal Dragoon,Luis Rivera,3/9/2023,126,7,0,12.5,0.3125,80.25,"$50,910.00 ",86,,,,,25,5, 1/7,1,0.14,124,0,0.126,0.86,0.8025,$0.05 ,0.86,0.25,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Enjoy Baseball,T. Houghton,3/27/2023,124,3,0,42.2,0.0556,70,"$9,244.00 ",54,,,,,7,6, 4/5,4,0.8,126,0,0.124,0.54,0.7,$0.01 ,0.54,0.07,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Jack's Advantage,Erick Barbaran,3/9/2023,124,1,0,11.3,0.1053,74.75,"$4,957.00 ",79,,,,,25,6, 3/7,3,0.43,124,0,0.124,0.79,0.7475,$0.00 ,0.79,0.25,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,127,Hard n'Sweet,Luis Batista,3/9/2023,124,6,0,25.6,0.2727,79,"$26,067.00 ",64,,,,,25,6, 6/7,6,0.86,124,0,0.124,0.64,0.79,$0.03 ,0.64,0.25,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Domitia Lucilla,Guillermo Rodriguez,2/28/2023,124,3,0,2.7,0.0909,50.5,"$18,370.00 ",69,,,,,34,4, 5/7,5,0.71,124,1,0.124,0.69,0.505,$0.02 ,0.69,0.34,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Catchafallnstar,Angel Diaz,11/21/2022,124,8,0,11.1,0.125,49,"$6,860.00 ",43,,,,,133,4, 5/8,5,0.63,120,0,0.124,0.43,0.49,$0.01 ,0.43,1.33,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Lanalikeschoochoos,Luciano Hernandez,3/21/2023,120,1,0,3,0.1667,43.75,"$31,935.00 ",65,,,,,13,3,11-Jan,1,0.09,122,0,0.12,0.65,0.4375,$0.03 ,0.65,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Love's Tavito,Victor Severino,3/12/2023,124,7,0,13.4,0,63.25,"$10,524.00 ",61,,,,,22,5, 5/6,5,0.83,124,0,0.124,0.61,0.6325,$0.01 ,0.61,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Honeybell,Rafael Mojica Jr,2/18/2023,120,5,0,9.7,1,12.75,"$30,484.00 ",51,,,,,44,3,10-Jan,1,0.1,115,0,0.12,0.51,0.1275,$0.03 ,0.51,0.44,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Bold and Bossy,Yan Aviles,3/16/2023,124,2,0,9.6,0.2,50.5,$916.00 ,44,,,,,18,4,9-Sep,9,1,123,0,0.124,0.44,0.505,$0.00 ,0.44,0.18,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Wicked Wonder,Mauro Cedillo,2/4/2023,119,6,0,1.9,0.1111,68.75,"$4,469.00 ",67,,,,,58,4,10-May,5,0.5,124,0,0.119,0.67,0.6875,$0.00 ,0.67,0.58,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Mahonning Valley Race Course,128,Classic Tale Saver,Frank Reyes,11/2/2022,124,4,0,30.5,0.5,55.25,$259.00 ,65,,,,,152,5, 1/5,1,0.2,123,0,0.124,0.65,0.5525,$0.00 ,0.65,1.52,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Shell Shocker,Alfredo Sigala,3/7/2023,124,5,0,0.5,0.25,74,"$15,238.00 ",83,,,,,27,5, 2/9,2,0.22,124,1,0.124,0.83,0.74,$0.02 ,0.83,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Message Discipline,Richard Eramie,3/14/2023,124,1,0,22,0.2,54.75,"$21,406.00 ",71,,,,,20,4, 1/7,1,0.14,124,0,0.124,0.71,0.5475,$0.02 ,0.71,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Portsmouth,Curtis Kimes,9/24/2022,124,3,0,6.4,0.0909,73.75,"$16,700.00 ",71,,,,,191,4,10-Aug,8,0.8,121,0,0.124,0.71,0.7375,$0.02 ,0.71,1.91,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Inside Job,Alexx Birzer,9/21/2022,124,6,0,2.7,0.5,35.25,"$1,660.00 ",69,,,,,194,5, 8/9,8,0.89,122,0,0.124,0.69,0.3525,$0.00 ,0.69,1.94,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Eldon's Samurai,Alberto Pussac,11/16/2022,124,2,0,8.2,0.1429,70.75,"$9,369.00 ",64,,,,,138,4,10-Jun,6,0.6,119,0,0.124,0.64,0.7075,$0.01 ,0.64,1.38,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,129,Gospel Dandy,Chad Lindsay,3/7/2023,124,4,0,85.8,0.125,34,"$2,954.00 ",32,,,,,27,4,11-Nov,11,1,124,0,0.124,0.32,0.34,$0.00 ,0.32,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Tin Badge,Alberto Pusac,3/7/2023,118,1,0,11.6,0.0833,70,"$18,315.00 ",50,,,,,27,8,7-Jul,7,1,121,1,0.118,0.5,0.7,$0.02 ,0.5,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Herzen,Alex Birzer,2/10/2023,119,4,0,4.8,0.125,82.25,"$18,380.00 ",79,,,,,52,6, 5/7,5,0.71,117,0,0.119,0.79,0.8225,$0.02 ,0.79,0.52,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Monet's Devil,Curtis Kimes,3/13/2023,118,3,0,2.5,0.0625,79.5,"$29,342.00 ",89,,,,,21,6, 1/6,1,0.17,121,0,0.118,0.89,0.795,$0.03 ,0.89,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Magic Carpet,Alfredo Triana Jr,3/20/2023,121,2,0,20.5,0.0833,69.5,"$19,947.00 ",83,,,,,14,6, 3/7,3,0.43,124,0,0.121,0.83,0.695,$0.02 ,0.83,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Gunner Paul,Obed Sanchez,3/21/2023,118,6,0,8.8,0.0952,72.75,"$11,355.00 ",49,,,,,13,5,10-Sep,9,0.9,121,0,0.118,0.49,0.7275,$0.01 ,0.49,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,130,Ginsburned,Kylee Jordan,3/17/2023,121,5,0,0.9,0.1333,71.5,"$41,516.00 ",69,,,,,17,5, 4/5,4,0.8,121,0,0.121,0.69,0.715,$0.04 ,0.69,0.17,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,131,Scarlet Position,Gerardo Mora,3/21/2023,121,3,0,1.1,0.1765,70.75,"$29,677.00 ",76,,,,,13,7, 3/5,3,0.6,121,1,0.121,0.76,0.7075,$0.03 ,0.76,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,131,Lightning Hart,Curtis Kimes,3/14/2023,121,1,0,2.8,0.2727,48.5,"$28,251.00 ",64,,,,,20,4,6-Apr,4,0.67,121,0,0.121,0.64,0.485,$0.03 ,0.64,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,131,Heatin Up,Alberto Pusac,11/4/2022,121,2,0,10.7,0.125,57.25,"$5,304.00 ",35,,,,,150,5, 8/9,8,0.89,123,0,0.121,0.35,0.5725,$0.01 ,0.35,1.5,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,131,Nostalgia,Kylee Jordan,3/21/2023,118,4,0,1.5,0.1429,70.5,"$18,722.00 ",79,,,,,13,6, 2/5,2,0.4,124,0,0.118,0.79,0.705,$0.02 ,0.79,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Nomoremrniceguy,Benny Landeros,3/21/2023,123,7,0,10,0.2308,68.25,"$12,615.00 ",60,,,,,13,6,10-Aug,8,0.8,124,1,0.123,0.6,0.6825,$0.01 ,0.6,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Poker Play,Alex Birzer,3/21/2023,121,6,0,0.5,0.25,66.25,"$20,787.00 ",65,,,,,13,4,10-Jun,6,0.6,124,0,0.121,0.65,0.6625,$0.02 ,0.65,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Chocolateicecream,Alfredo Triana Jr,3/20/2023,121,5,0,6.3,0.1818,74.75,"$21,513.00 ",62,,,,,14,9,10-May,5,0.5,120,0,0.121,0.62,0.7475,$0.02 ,0.62,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Mayfair Heights,Lindsey Herbert,3/20/2023,113,3,0,148.3,0,55.5,"$1,299.00 ",51,,,,,14,6,10-Sep,9,0.9,113,0,0.113,0.51,0.555,$0.00 ,0.51,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Limbo's Promise,Curtis Kimes,3/6/2023,118,4,0,31.4,0.2353,59,"$4,001.00 ",47,,,,,28,6,6-Jun,6,1,121,0,0.118,0.47,0.59,$0.00 ,0.47,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Morhawk,Chad Lindsay,3/20/2023,118,8,0,89.3,0,51.75,"$2,817.00 ",44,,,,,14,9,8-Aug,8,1,124,0,0.118,0.44,0.5175,$0.00 ,0.44,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,John Allen,Travis Cunningham,10/7/2022,121,2,0,80.7,0.0909,51,$240.00 ,51,,,,,178,9,9-Sep,9,1,124,0,0.121,0.51,0.51,$0.00 ,0.51,1.78,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Legionary,Gerado Mora,3/20/2023,120,1,0,2.9,0.1818,57,"$1,891.00 ",59,,,,,14,4, 5/8,5,0.63,124,0,0.12,0.59,0.57,$0.00 ,0.59,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,132,Lastcallforalcohol,Gustavo Herrera,3/14/2023,118,9,0,19.8,0,54.5,"$2,566.00 ",60,,,,,20,5,6-Apr,4,0.67,121,0,0.118,0.6,0.545,$0.00 ,0.6,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,Wranglered,Alfredo Triana Jr,5/9/2022,121,1,0,1.7,0.5,72,"$30,184.00 ",75,,,,,329,6,6-Mar,3,0.5,124,1,0.121,0.75,0.72,$0.03 ,0.75,3.29,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,Our Cornerstone,Travis Cunningham,3/20/2023,121,3,0,49.2,0.2727,54,"$23,086.00 ",71,,,,,14,4,13-Jul,7,0.54,116,0,0.121,0.71,0.54,$0.02 ,0.71,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,Catale Storm,Denny Landeros,3/20/2023,123,6,0,3.1,0.2,72.5,"$15,357.00 ",70,,,,,14,8, 4/7,4,0.57,124,0,0.123,0.7,0.725,$0.02 ,0.7,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,J'B's Legacy,Kevin Roman,3/20/2023,121,7,0,2.3,0.2,67.75,"$3,343.00 ",76,,,,,14,5, 3/7,3,0.43,121,0,0.121,0.76,0.6775,$0.00 ,0.76,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,You Sexy Boy,Kylee Jordan,3/13/2023,121,2,0,7.6,0.1818,61.25,"$5,034.00 ",58,,,,,21,6,6-Apr,4,0.67,118,0,0.121,0.58,0.6125,$0.01 ,0.58,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,True Glory,T. Collier,5/23/2022,121,5,0,13.9,0.5,65.25,$80.00 ,52,,,,,315,5,11-Aug,8,0.73,119,0,0.121,0.52,0.6525,$0.00 ,0.52,3.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,133,Ronald Dale,Gerado Mora,3/20/2023,121,4,0,8.1,0.2,71.25,"$3,679.00 ",67,,,,,14,7, 5/7,5,0.71,121,0,0.121,0.67,0.7125,$0.00 ,0.67,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Gypsy Rose,Alberto Pusac,3/20/2023,118,4,0,2.3,0.4,57,"$36,783.00 ",70,,,,,14,3, 1/9,1,0.11,118,1,0.118,0.7,0.57,$0.04 ,0.7,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Mamashavnahotflash,Gerardo Mora,1/27/2023,120,1,0,4.7,0.2857,57.75,"$19,714.00 ",37,,,,,66,3,7-Jul,7,1,122,0,0.12,0.37,0.5775,$0.02 ,0.37,0.66,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Bring it on Baby,Alex Birzer,12/9/2022,124,5,0,2.1,0.1429,67,"$40,851.00 ",74,,,,,115,4,6-Feb,2,0.33,116,0,0.124,0.74,0.67,$0.04 ,0.74,1.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Heady Moves,Floyd Wethey Jr,3/6/2023,124,2,0,2.6,0.5,68,"$25,835.00 ",66,,,,,28,4, 1/8,1,0.13,124,0,0.124,0.66,0.68,$0.03 ,0.66,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Excetera,Curtis Kimes,3/21/2023,124,3,0,10.1,0.3333,62.25,"$25,283.00 ",69,,,,,13,6,8-Feb,2,0.25,121,0,0.124,0.69,0.6225,$0.03 ,0.69,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,134,Lovely Lolita,Richard Eramie,3/13/2023,124,6,0,15.9,0.2,65.25,"$16,466.00 ",71,,,,,21,6,8-Apr,4,0.5,124,0,0.124,0.71,0.6525,$0.02 ,0.71,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Needabetterjock ,Obed Sanchez,3/20/2023,121,3,0,1.5,0.1538,73.75,"$33,614.00 ",78,,,,,14,5,10-Apr,4,0.4,121,1,0.121,0.78,0.7375,$0.03 ,0.78,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Rockport Kat,Alfredo Triana Jr,3/20/2023,124,6,0,1.9,0.4,53,"$21,034.00 ",81,,,,,14,11,10-Jan,1,0.1,121,0,0.124,0.81,0.53,$0.02 ,0.81,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Jacks Spring Break,Curtis Kimes,3/20/2023,118,5,0,6.1,0.1667,72.25,"$17,616.00 ",79,,,,,14,4,10-Feb,2,0.2,118,0,0.118,0.79,0.7225,$0.02 ,0.79,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Toah,Travis Cunningham,3/20/2023,121,1,0,62.9,0.0909,66.75,"$3,564.00 ",58,,,,,14,7,10-Jun,6,0.6,118,0,0.121,0.58,0.6675,$0.00 ,0.58,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Kwik,Richard Eramie,3/20/2023,121,7,0,8.6,0.0769,64.5,"$11,382.00 ",79,,,,,14,7,10-Feb,2,0.2,121,0,0.121,0.79,0.645,$0.01 ,0.79,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Win for Fun,Gerado Mora,3/20/2023,120,2,0,6.4,0.2,67,"$8,057.00 ",54,,,,,14,4,10-Aug,8,0.8,120,0,0.12,0.54,0.67,$0.01 ,0.54,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,He's Pretty Lucky,Alberto Pusac,3/12/2023,118,8,0,18.2,0.125,64.75,"$2,930.00 ",62,,,,,22,5,8-Apr,4,0.5,125,0,0.118,0.62,0.6475,$0.00 ,0.62,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,135,Taruca,Kylee Jordan,3/20/2023,118,4,0,17.8,0.0769,61,$240.00 ,66,,,,,14,8,7-Jul,7,1,121,0,0.118,0.66,0.61,$0.00 ,0.66,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,136,Yellow Dress,Jaime Torres,3/20/2023,119,3,0,0.9,0.0769,37.25,"$29,894.00 ",55,,,,,14,5, 1/7,1,0.14,114,1,0.119,0.55,0.3725,$0.03 ,0.55,0.14,1011,114,0.112759644,395.92,0.391612265,1011,114,0.112759644,393,0.388724036
,4/3/2023,Will Rogers Downs,136,Denali Rae,Angel Castillo,3/8/2023,121,2,0,1.8,0.1,42,"$28,666.00 ",22,,,,,26,4,   6/7  ,6,0.86,122,0,0.121,0.22,0.42,$0.03 ,0.22,0.26,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,136,Risen Change,Jorge Perez,3/22/2023,121,1,0,11.7,0,42.75,"$21,740.00 ",36,,,,,12,6, 5/9,5,0.56,121,0,0.121,0.36,0.4275,$0.02 ,0.36,0.12,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,136,Gone Dreaming,Luis Rivera,3/27/2023,121,5,0,24.2,0.0588,19,"$2,070.00 ",27,,,,,7,5, 7/9,7,0.78,111,0,0.121,0.27,0.19,$0.00 ,0.27,0.07,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,136,Advocate Harbor,Yabriel Ramos,3/22/2023,116,4,0,5.9,0.0833,39.75,"$16,790.00 ",23,,,,,12,4, 8/9,8,0.89,111,0,0.116,0.23,0.3975,$0.02 ,0.23,0.12,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,136,Tizita,Romero Maragh,3/22/2023,121,6,0,14.2,0.0769,17.75,"$2,070.00 ",15,,,,,12,5,9-Sep,9,1,121,0,0.121,0.15,0.1775,$0.00 ,0.15,0.12,2870,223,0.077700348,822.75,0.286672474,1031,67,0.064985451,264,0.256062076
,4/3/2023,Will Rogers Downs,137,Louies Law,Anthony Nunez,3/15/2023,121,6,0,1.1,0,69.25,"$40,422.00 ",82,,,,,19,5, 5/8,5,0.63,123,1,0.121,0.82,0.6925,$0.04 ,0.82,0.19,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,137,Catty's Uncle,Abner Adorno,3/21/2023,121,1,0,6,0,56,"$37,310.00 ",22,,,,,13,4,6-Jun,6,1,121,0,0.121,0.22,0.56,$0.04 ,0.22,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,137,Soul Provider,Adam Bowman,3/1/2023,121,2,0,38.1,0.0714,37,"$7,734.00 ",57,,,,,33,4, 2/9,2,0.22,122,0,0.121,0.57,0.37,$0.01 ,0.57,0.33,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/3/2023,Will Rogers Downs,137,Dynamite Duke,Jeremy Laprida,1/14/2023,121,5,0,4.6,0.2,54.25,"$28,182.00 ",72,,,,,79,5, 1/8,1,0.13,122,0,0.121,0.72,0.5425,$0.03 ,0.72,0.79,2094,271,0.129417383,860.8,0.411079274,1154,149,0.129116118,493,0.427209705
